,id,usuario_criado,usuario_excluido,meses_assinatura,intervalo_de_inatividade,idade,faixa_etaria_05,faixa_etaria_10,ativo,versao,cidade,estado,gasto_medio,media_de_itens,gasto_total,total_de_pedidos,canal_marketing
6147,f034f89b-b56f-4e5a-99b1-073b10fae226,2019-03-31 06:25:00,,-1,1,66,66-70,61-70,1,4.19.9, Castro,RN,202.092142799775,5,2020.92142799775,10,organic_search
6148,fa83f7ee-a7c9-4562-9b5a-d00822ab75f2,2020-03-13 10:49:00,,-1,0,35,31-35,31-40,1,4.26.7, da Mata Verde,RS,245.59389213696,18,2701.53281350656,11,telegram_whatsapp
6149,600cea3f-2c48-4e1d-93bf-b50aafc2c42d,2016-05-05 01:07:00,,-1,1,76,75 +,70 +,1,3.27.7, Farias de Lopes,PB,237.855359000041,7,2140.69823100037,9,direct
6150,6a4163f9-1504-4175-a6e4-2f75486a313e,2019-12-06 07:20:00,,-1,1,42,41-45,41-50,1,4.10.10, Cardoso,SE,212.523370060762,12,425.046740121523,2,direct
6151,b48ecff6-ecd3-4d9a-b533-440b9238e9fb,2016-05-27 08:24:00,,-1,0,31,31-35,31-40,1,6.29.5, Farias,AC,211.390450423016,8,1691.12360338413,8,organic_search
6152,4c14baf2-5182-44a8-a0aa-1d31d2602eba,2016-09-02 06:56:00,,-1,0,32,31-35,31-40,1,3.48.6, Mendes,AC,202.372454459023,6,1011.86227229511,5,paid_search
6153,74648220-0924-41ac-87b5-4d115ca249d4,2016-07-04 02:49:00,,-1,1,46,46-50,41-50,1,5.20.4, Lopes de da Paz,PI,234.135873719589,12,1638.95111603712,7,telegram_whatsapp
6154,0ffbe349-9e6f-40f9-b15d-c6066e00b264,2018-08-05 04:05:00,,-1,1,62,61-65,61-70,1,4.8.5, Farias de Rocha,AL,213.675792944237,14,1282.05475766542,6,direct
6155,7ac6bde0-18f4-4022-89a5-c5b47673c728,2018-10-06 08:00:00,,-1,1,70,66-70,61-70,1,3.23.9, Azevedo,TO,238.187130604996,9,952.748522419984,4,direct
6156,5a86b7c0-cad2-4a3f-9f95-2fa1b10470d9,2019-08-14 11:28:00,,-1,1,75,71-75,70 +,1,4.17.5, Gomes,PB,200.829501714147,7,1204.97701028488,6,crm
6157,e6e57983-1e3f-45ac-95c3-0cdac75225ae,2020-12-09 12:49:00,,-1,1,45,41-45,41-50,1,5.41.6, Pires,AL,225.872893835245,7,451.745787670491,2,direct
6158,147cccd2-1af4-43ef-8952-33ddba6a192e,2016-08-30 09:56:00,,-1,0,54,51-55,51-60,1,2.29.8, Caldeira,PA,207.509595557042,5,1037.54797778521,5,direct
6159,c5be5116-552e-4c35-931a-2fea20ecb2c6,2016-09-23 02:25:00,2019-04-13 08:25:00,30,11,35,31-35,31-40,0,5.46.10, Cunha,SE,249.513928851952,8,1497.08357311171,6,organic_search
6160,8c1d7233-6976-4c2d-b6c5-ca6b84c44a0f,2017-02-20 06:17:00,,-1,0,70,66-70,61-70,1,4.16.8, Rodrigues da Praia,MT,218.285950433277,6,2401.14545476604,11,none
6161,76c311de-b58e-4b79-9e8c-49cbca6479f5,2017-11-27 01:52:00,,-1,1,35,31-35,31-40,1,2.26.4, Castro do Oeste,SE,220.793583466855,9,441.587166933711,2,direct
6162,45bc5d37-e773-4f83-8f47-d8a00f4e64bc,2020-07-10 07:19:00,,-1,1,65,61-65,61-70,1,4.39.3, da Luz,MG,201.098873319148,14,1407.69211323403,7,direct
6163,b16130cd-5aa6-4efd-905d-b2a1f7154863,2018-03-20 12:48:00,,-1,1,43,41-45,41-50,1,3.18.8, Costela,MA,219.040403613726,6,2190.40403613726,10,direct
6164,8d9535e5-d107-47af-b5e6-f56ec34b687d,2016-02-23 11:15:00,,-1,1,48,46-50,41-50,1,5.28.3, Oliveira da Prata,SP,199.908656598249,8,2198.99522258074,11,crm
6165,902bc6b6-fb38-4d74-9ff3-35760b11705e,2016-06-19 08:03:00,,-1,1,25,< 25,< 30,1,3.34.9, Ramos,MT,188.095356456063,10,1316.66749519244,7,telegram_whatsapp
6166,f7c52220-13e4-4778-83e8-d7568761fb05,2019-08-04 04:02:00,,-1,1,67,66-70,61-70,1,3.46.5, Pires de Costela,SC,216.81556388571,4,1300.89338331426,6,organic_search
6167,20df791d-b99a-43be-993b-4e8d1fd05cd2,2016-06-07 12:13:00,,-1,0,27,26-30,< 30,1,4.38.8, Barbosa do Campo,GO,168.643655265467,11,1349.14924212373,8,organic_search
6168,bfbb46d1-8568-491f-ba55-20d92247d0a5,2019-09-08 11:07:00,,-1,1,46,46-50,41-50,1,3.17.15, Pires,PA,236.530196473798,9,1182.65098236899,5,organic_search
6169,1bc63b8e-e39c-42d6-bc05-6923656b27a0,2017-12-27 12:36:00,2018-09-19 08:01:00,8,4,33,31-35,31-40,0,3.42.10, Costela de da Rocha,GO,227.299157494938,13,1818.3932599595,8,paid_search
6170,6df49c36-7864-4340-89f2-bf6190838e42,2019-05-06 08:17:00,,-1,1,30,26-30,< 30,1,4.30.6, Jesus Alegre,MS,195.498839949489,3,1759.4895595454,9,organic_search
6171,d4c681cd-4c0d-4bab-b62a-cb820a8d92a2,2017-05-12 02:14:00,,-1,1,25,< 25,< 30,1,5.1.-1, Moreira Paulista,PI,189.2005249421,9,1702.8047244789,9,organic_search
6172,d3692156-edca-4779-883a-bd9c1b10ace4,2016-11-22 12:59:00,,-1,1,78,75 +,70 +,1,2.34.9, Ramos Verde,PE,221.289524354184,3,442.579048708368,2,organic_search
6173,96bd7a57-702b-442a-941e-1d6effd1cf86,2021-02-09 05:08:00,,-1,0,67,66-70,61-70,1,4.26.12, Cavalcanti do Sul,CE,255.750829823503,9,0.0,0,direct
6174,643fcadb-41d3-4331-ae79-a765094fe0d9,2018-03-18 01:27:00,,-1,1,46,46-50,41-50,1,4.24.11, Barros,MG,176.822985572921,6,1768.22985572921,10,organic_search
6175,a509bb4d-260d-454a-9e73-96fe01010602,2018-03-11 11:46:00,,-1,1,41,41-45,41-50,1,5.13.5, Gomes,SE,234.204511699797,14,2576.24962869776,11,organic_search
6176,731bd9c3-ab0a-4584-8a3f-c5ecfdb77b1a,2018-10-11 09:53:00,,-1,1,59,56-60,51-60,1,3.26.7, Lima,PB,211.519549024576,6,846.078196098302,4,organic_search
6177,12bee550-4e31-4aa0-bb50-e83ac28eeb9e,2017-03-09 01:54:00,,-1,1,65,61-65,61-70,1,4.17.2, Rodrigues de Araújo,AL,191.582006062121,6,2107.40206668333,11,crm
6178,5a19859a-4018-44e8-8f4c-ae6cc426fcd1,2016-09-13 08:49:00,,-1,1,80,75 +,70 +,1,5.41.7, Lima,MS,200.690576595877,11,1003.45288297938,5,organic_search
6179,817c4a13-55dd-454e-b79e-ea467fee46d6,2020-01-07 06:22:00,,-1,0,39,36-40,31-40,1,4.26.4, Lima de Santos,SP,196.961273074702,7,196.961273074702,1,organic_search
6180,707a2987-8c1f-4d2f-9f02-7ada7fe86d2c,2019-07-01 07:06:00,,-1,1,55,51-55,51-60,1,3.28.7, Rezende,AP,173.164109932005,8,1212.14876952404,7,organic_search
6181,f357282f-6405-479a-8f30-533303720a51,2021-01-15 06:34:00,,-1,1,42,41-45,41-50,1,4.21.5, Sales,PI,218.573903848073,7,218.573903848073,1,paid_search
6182,392535f1-c8f8-46a4-8464-d253f1c515d4,2017-04-23 03:50:00,,-1,0,26,26-30,< 30,1,4.21.12, Barros de das Neves,AP,227.348989745881,11,2046.14090771293,9,crm
6183,e4d42844-182e-4bdb-9231-0b354cd20743,2019-04-03 01:56:00,,-1,0,47,46-50,41-50,1,3.12.9, Silva,PI,239.038873411518,2,2390.38873411518,10,direct
6184,3a877402-8870-449d-a463-8fb2861ff7d5,2016-10-17 05:40:00,,-1,1,75,71-75,70 +,1,5.31.10, Rezende de Cavalcanti,RR,232.466790139111,9,929.867160556445,4,organic_search
6185,f208258d-2f20-4581-8ba2-9a80e327929a,2017-01-14 04:50:00,,-1,0,61,61-65,61-70,1,2.-6.9, Caldeira do Galho,PR,234.432309388055,10,234.432309388055,1,none
6186,84cd4e03-3a83-4101-9895-763b28dd5d0a,2021-02-10 09:47:00,,-1,1,65,61-65,61-70,1,4.24.8, da Luz do Amparo,PB,229.79686918294,10,0.0,0,direct
6187,ee2f3d27-7400-4163-a1bb-81547ee15146,2019-08-05 09:12:00,,-1,0,70,66-70,61-70,1,3.37.6, Oliveira,BA,212.431249651784,10,1274.5874979107,6,direct
6188,4396678e-3757-42b1-bd59-42637c608917,2019-04-03 09:47:00,,-1,1,33,31-35,31-40,1,4.11.9, Castro do Campo,MT,215.442350409201,5,2154.42350409201,10,direct
6189,ec6c9218-2a26-478b-9b7f-5907c9d3d1e4,2020-11-17 12:44:00,,-1,0,41,41-45,41-50,1,4.13.8, Gomes do Galho,TO,196.183686013113,8,588.551058039339,3,direct
6190,03103505-1244-43b6-8cc2-dcbaa9fec4bb,2018-04-11 03:26:00,,-1,1,77,75 +,70 +,1,4.30.7, Mendes do Sul,MA,226.666439078327,3,2266.66439078327,10,organic_search
6191,4ac74f28-0eb8-4cbe-aa48-601e8ec0a8c8,2021-01-11 09:12:00,,-1,0,62,61-65,61-70,1,4.48.8, Rezende da Mata,RO,207.27744916147,11,207.27744916147,1,organic_search
6192,24b5cee6-c607-48d2-a9c1-9bdb7fdd4039,2019-09-08 01:12:00,,-1,1,43,41-45,41-50,1,5.30.8, da Luz,RJ,213.639781799468,15,1068.19890899734,5,paid_search
6193,d22e307a-ac5d-45bd-94f3-10901389a2c7,2016-05-04 12:50:00,,-1,0,45,41-45,41-50,1,2.29.12, das Neves Grande,AM,224.457489737169,8,2020.11740763452,9,paid_search
6194,ef2aca6b-fa25-4e18-9407-1175f95771e3,2018-03-15 07:32:00,,-1,1,52,51-55,51-60,1,3.15.10, da Paz,AC,209.444676651668,14,2303.89144316835,11,organic_search
6195,6d7ec8dc-f897-43f6-9685-d6b14e615974,2018-08-13 06:47:00,,-1,0,63,61-65,61-70,1,4.32.6, Gonçalves,BA,221.538343088227,6,1329.23005852936,6,crm
6196,64d87355-333c-435d-bf33-e7614235c346,2020-06-09 12:23:00,,-1,1,32,31-35,31-40,1,4.49.6, Costa,MG,196.167764909848,16,1569.34211927878,8,direct
6197,e3c636f8-bd9a-4e72-bcf7-f9a91566a215,2016-09-03 03:28:00,,-1,1,62,61-65,61-70,1,5.19.10, Monteiro do Norte,RJ,226.486438711957,7,1132.43219355978,5,organic_search
6198,01689bc2-d519-410f-9055-e998515c932d,2016-10-29 07:34:00,,-1,0,67,66-70,61-70,1,2.34.10, da Luz,AL,232.900111396246,12,698.700334188738,3,direct
6199,8966d9ca-c2e4-4423-82d5-030e09bfe245,2019-10-27 05:11:00,,-1,1,74,71-75,70 +,1,4.29.4, Moreira,MS,211.465110625262,9,634.395331875786,3,telegram_whatsapp
6200,9daf0868-2386-457c-b172-8071014fbb41,2019-07-20 03:25:00,,-1,0,36,36-40,31-40,1,3.16.8, Monteiro,RS,234.966689103177,7,1409.80013461906,6,organic_search
6201,71de5f61-921d-477c-8fd5-ac0fd645ad8f,2016-07-21 10:49:00,2018-12-30 05:45:00,28,20,60,56-60,51-60,0,3.20.7, Rodrigues de Minas,DF,217.998174879514,9,1089.99087439757,5,organic_search
6202,ba5766ca-0b84-4b07-8b9c-7bbe8190b85a,2016-11-04 10:46:00,,-1,0,74,71-75,70 +,1,3.36.11, Santos,AL,201.579178848663,8,604.73753654599,3,direct
6203,390b2f37-999c-44de-b066-794412b6078f,2020-04-06 02:03:00,,-1,0,70,66-70,61-70,1,2.26.6, Nogueira Verde,RO,223.777814427932,11,2237.77814427932,10,organic_search
6204,c0780af0-cc21-4add-9bb9-b607a745aeb5,2017-04-05 10:49:00,,-1,0,65,61-65,61-70,1,4.18.8, Caldeira do Amparo,RO,222.153348919407,10,2221.53348919407,10,none
6205,f387f8d2-82a4-4941-9294-46b5e115f79d,2016-07-10 01:20:00,,-1,1,67,66-70,61-70,1,3.19.8, Almeida de Melo,GO,220.79509145992,6,1545.56564021944,7,organic_search
6206,b6194df7-9687-41a5-aa83-836f63768581,2020-06-12 08:46:00,,-1,1,38,36-40,31-40,1,3.33.2, Rocha Paulista,RR,253.96568744872,8,2031.72549958976,8,organic_search
6207,7d75a2e1-12b8-4a6c-b7bd-7f1df9827a76,2019-12-12 12:44:00,2020-02-02 10:37:00,1,0,52,51-55,51-60,0,2.22.12, Correia de Farias,ES,215.674323151422,10,215.674323151422,1,organic_search
6208,a0eee87d-adae-46a8-9263-fa62a6c3cedc,2020-05-07 09:38:00,,-1,1,27,26-30,< 30,1,2.38.17, Oliveira,RR,230.501085208244,7,2074.5097668742,9,none
6209,9fe36854-8351-454d-929d-e873677f84a8,2017-09-15 02:29:00,,-1,1,27,26-30,< 30,1,5.13.1, Costa,SP,213.257245660854,8,1066.28622830427,5,organic_search
6210,d6a8800f-9964-467c-be73-3bfec52adbd4,2018-12-29 07:59:00,,-1,0,75,71-75,70 +,1,4.24.4, Jesus,CE,240.490863425576,9,240.490863425576,1,paid_search
6211,952e3777-5be1-4d6b-9217-caff04795a6c,2020-11-28 08:31:00,,-1,1,55,51-55,51-60,1,4.17.11, Pereira,SC,243.085116308213,7,486.170232616426,2,organic_search
6212,eb6957bf-ae63-4ebf-997c-439ee9fe48f4,2019-06-18 03:32:00,,-1,1,75,71-75,70 +,1,5.17.5, da Rosa,PR,231.456922496525,5,1620.19845747567,7,organic_search
6213,b52d3424-ef8f-430e-8ca9-98de29de8f63,2020-04-18 03:15:00,,-1,0,63,61-65,61-70,1,4.36.4, Rocha,AM,237.943441446431,8,2141.49097301788,9,organic_search
6214,e1fc0f7b-2373-4232-a6f2-d358eabf5fda,2017-03-24 02:59:00,,-1,1,52,51-55,51-60,1,4.37.8, Peixoto,ES,221.502983899555,6,2215.02983899555,10,organic_search
6215,f0032ecb-7f09-4e56-b831-927fa63dc4d0,2020-05-09 11:54:00,,-1,0,33,31-35,31-40,1,3.33.8, Araújo de Moura,MT,239.369009193587,9,2154.32108274228,9,crm
6216,85e88295-13b0-456c-88f9-1343306750fc,2018-03-18 07:02:00,,-1,0,38,36-40,31-40,1,3.29.6, Moura,PA,200.024882947534,6,2000.24882947534,10,organic_search
6217,fb11ce11-78c2-4e73-a26f-2461945774d4,2017-01-04 06:26:00,,-1,0,72,71-75,70 +,1,4.27.6, da Luz,TO,215.851707835711,5,215.851707835711,1,organic_search
6218,c71f7409-9758-4626-88cc-a80e5d99ddf3,2019-10-09 08:51:00,,-1,0,62,61-65,61-70,1,4.23.10, Duarte de Moura,BA,208.210420130072,7,832.841680520288,4,organic_search
6219,2c033f2f-da7f-4056-acc7-713112f2505a,2017-01-24 09:34:00,,-1,1,54,51-55,51-60,1,6.28.12, Correia de Fogaça,RR,177.7793133778,1,0.0,0,organic_search
6220,c63a8674-88ef-4fdb-ab48-d8f5d1bd4522,2017-03-10 02:34:00,,-1,1,33,31-35,31-40,1,2.37.6, Cavalcanti,PR,216.317593172454,9,2379.49352489699,11,direct
6221,09312f0d-34b5-4a5a-9236-8d4c7fef67ae,2019-10-20 01:14:00,,-1,1,65,61-65,61-70,1,5.8.3, Nascimento da Serra,BA,224.384954166987,8,673.154862500961,3,organic_search
6222,60a902c9-1435-443f-9a38-adfe14599f13,2019-01-20 04:13:00,,-1,1,79,75 +,70 +,1,3.6.6, Nogueira da Praia,GO,194.297292474359,5,0.0,0,organic_search
6223,e90dda60-21f5-4a62-8dab-663bdbebb8d0,2016-07-04 05:06:00,,-1,0,74,71-75,70 +,1,3.16.11, Pinto do Norte,MG,200.456491296639,9,1403.19543907647,7,telegram_whatsapp
6224,d045303f-45b1-4c53-82e4-aa8a07c644b4,2016-06-23 08:56:00,,-1,1,79,75 +,70 +,1,4.23.7, da Luz das Pedras,TO,216.803804634273,1,1517.62663243991,7,paid_search
6225,614f0ac0-5112-4972-94f2-ee8c5172a53d,2019-12-22 02:38:00,,-1,0,38,36-40,31-40,1,4.39.6, Fogaça da Mata,PE,209.616033795944,5,209.616033795944,1,organic_search
6226,99e6c509-5201-470f-a18d-1c412bbf2417,2019-10-10 07:09:00,,-1,0,29,26-30,< 30,1,4.27.10, Campos das Pedras,AL,240.749996869646,9,962.999987478586,4,organic_search
6227,6c5cbf02-3dac-4cd7-8edc-f594f59a94e6,2018-12-05 07:06:00,,-1,0,40,36-40,31-40,1,3.-8.8, Cardoso,CE,224.322069799055,7,448.64413959811,2,organic_search
6228,0036f946-5dd5-4d3a-b2a2-d9be5733ef99,2020-05-21 08:07:00,,-1,1,49,46-50,41-50,1,4.29.11, Rocha,SE,242.72734012532,11,1941.81872100256,8,organic_search
6229,bd74ebdb-89f3-4dd4-8477-311a7a88e870,2017-04-01 12:41:00,,-1,0,65,61-65,61-70,1,3.22.11, Martins,SP,195.418728508491,7,1954.18728508491,10,organic_search
6230,377330c5-8659-4790-bea4-71a1b2a9cb70,2020-10-20 02:13:00,,-1,0,42,41-45,41-50,1,4.25.8, da Costa,RJ,221.277789830985,10,663.833369492955,3,paid_search
6231,b452abc1-bdd7-49f4-979b-463bd16af4f7,2017-11-25 11:58:00,,-1,1,47,46-50,41-50,1,5.20.6, Porto,GO,194.727140542414,10,389.454281084828,2,organic_search
6232,3343de8c-961c-43cd-8d7f-7b354ee683f1,2020-08-03 07:41:00,,-1,0,59,56-60,51-60,1,2.27.5, Moreira,RJ,191.480297267612,3,1148.88178360567,6,paid_search
6233,b27a108c-4b97-47ce-8eb3-0246a5dde2fb,2016-08-06 03:22:00,,-1,0,53,51-55,51-60,1,4.32.6, Pinto,AM,181.743521528066,11,1090.46112916839,6,crm
6234,07bd61fb-7d56-48a3-93e7-e657ce88ce14,2018-12-12 10:17:00,2019-11-16 03:41:00,10,7,41,41-45,41-50,0,3.39.9, Viana das Pedras,PB,207.516394889921,4,2282.68034378913,11,direct
6235,81fe6699-8c8b-45eb-b7c4-9ccd39d0d830,2019-12-25 12:26:00,,-1,0,28,26-30,< 30,1,3.15.9, Moraes de Carvalho,PE,235.967144560243,13,235.967144560243,1,organic_search
6236,b701b6b7-f961-4a7c-ab74-cdfc05dc9441,2017-06-19 09:45:00,,-1,0,51,51-55,51-60,1,3.23.7, Dias,GO,176.203292034008,8,1233.42304423806,7,paid_search
6237,4ae42782-6db7-4915-9abd-59d5f556609d,2017-05-13 10:29:00,,-1,0,47,46-50,41-50,1,3.20.9, da Cruz,PE,215.174295695725,11,1936.56866126152,9,organic_search
6238,f1a938b2-c71c-4a1a-8801-c847d163edc1,2017-02-18 12:46:00,,-1,1,68,66-70,61-70,1,4.8.12, da Conceição,AL,200.596342432565,10,2206.55976675822,11,organic_search
6239,b1a5cd11-6f63-4a37-a7a7-d416cdc97f08,2020-04-26 09:33:00,,-1,1,33,31-35,31-40,1,4.38.8, Alves,PE,199.332154492623,6,1793.98939043361,9,telegram_whatsapp
6240,42f4b030-3f49-461c-b691-7b57b4722029,2020-09-30 12:00:00,,-1,1,64,61-65,61-70,1,2.10.4, Moraes,MA,218.715629969769,9,874.862519879077,4,none
6241,c2e5c339-32fc-4267-8e49-92bfc8fc6cf3,2018-05-27 08:52:00,,-1,1,78,75 +,70 +,1,3.32.17, Cardoso,CE,239.627676336466,7,1917.02141069173,8,organic_search
6242,1e3db711-4c11-48cd-a407-ce5c52878635,2021-02-03 04:54:00,,-1,0,32,31-35,31-40,1,2.26.7, Araújo do Oeste,AM,243.022195368797,13,0.0,0,direct
6243,64a6f3d4-ae73-42a8-9c7b-ccb536c0580d,2020-01-13 11:27:00,,-1,1,30,26-30,< 30,1,3.9.4, Almeida,GO,212.144578898256,11,212.144578898256,1,organic_search
6244,1fedf2e5-73d7-415d-b612-822e31f63a61,2020-08-09 10:30:00,,-1,1,39,36-40,31-40,1,3.30.4, Aragão da Praia,SC,252.772088409398,10,1516.63253045639,6,crm
6245,fe502002-4a2d-4de7-9ed8-67607d5476c9,2020-11-13 03:34:00,,-1,1,30,26-30,< 30,1,5.23.2, Moura de Goiás,SC,210.046608733245,3,630.139826199735,3,crm
6246,95023756-f109-4dd1-b53d-8168a67d967d,2018-07-13 11:22:00,,-1,1,76,75 +,70 +,1,5.37.7, Nunes,PE,220.327439217414,9,1542.2920745219,7,organic_search
6247,1c0bfbbd-8f36-46f9-9279-760c57cf54ba,2017-04-07 03:06:00,,-1,1,61,61-65,61-70,1,3.26.5, Rocha,AM,217.577134137225,10,2175.77134137225,10,crm
6248,d2ac712b-bf0d-495f-9bd1-5314a006a75d,2019-06-28 06:57:00,,-1,1,53,51-55,51-60,1,4.32.12, da Cunha,RJ,188.429882127402,2,1319.00917489181,7,paid_search
6249,e388b598-67b8-4909-91e2-06e2eede2a09,2018-08-06 07:37:00,,-1,1,33,31-35,31-40,1,3.35.8, Pinto,AC,224.657266160681,9,1347.94359696409,6,telegram_whatsapp
6250,d75276b1-e87f-427c-a68a-da16b57239cc,2019-12-05 01:13:00,,-1,0,61,61-65,61-70,1,4.32.3, Aragão,CE,210.277259684625,13,420.554519369249,2,direct
6251,93ea5824-d812-4116-a723-0137aad7d9f8,2016-10-07 03:01:00,,-1,1,79,75 +,70 +,1,3.19.7, Moreira do Amparo,GO,222.883466744719,9,891.533866978877,4,crm
6252,9bb6b2bb-ac97-49fd-b698-ea362888da94,2019-10-29 06:55:00,,-1,0,78,75 +,70 +,1,4.30.11, Campos do Sul,RR,228.708569608682,10,686.125708826046,3,organic_search
6253,ca124075-a231-47e8-b5cd-2dfd6e3efd3b,2016-02-28 09:14:00,,-1,0,79,75 +,70 +,1,3.39.16, Oliveira Paulista,AM,208.008004675694,12,2288.08805143264,11,direct
6254,61422392-131d-40e9-87df-33456b4eeac2,2016-02-28 07:47:00,,-1,0,33,31-35,31-40,1,4.8.10, da Rosa,TO,203.28004401993,5,2236.08048421923,11,paid_search
6255,b25dd8ef-6a1a-48a9-904e-fe09dfdb5921,2017-04-15 01:54:00,,-1,1,56,56-60,51-60,1,4.16.6, Cunha Paulista,MG,256.746119659903,10,2567.46119659903,10,direct
6256,9f01489b-8093-4da4-8fba-8d6feda3a427,2018-07-12 11:38:00,,-1,0,67,66-70,61-70,1,3.39.11, das Neves,ES,167.942494977287,7,1175.59746484101,7,organic_search
6257,7ce88dd3-65ef-4bb7-9762-d0c9175ae11e,2020-05-11 07:48:00,,-1,0,63,61-65,61-70,1,3.26.7, Cavalcanti,RO,233.100291367819,8,2097.90262231037,9,organic_search
6258,a58b414b-ac37-431b-8e70-bafeaa34772c,2018-11-20 06:30:00,,-1,1,31,31-35,31-40,1,5.12.7, Cavalcanti,ES,245.989228379538,13,491.978456759077,2,organic_search
6259,83c2c52f-5a81-4ced-a54a-91e565a35722,2019-06-04 01:32:00,,-1,1,74,71-75,70 +,1,2.22.9, Mendes Paulista,SC,228.747507746646,5,1829.98006197317,8,organic_search
6260,21ff0a22-8dfd-47e3-830f-57a83f26e58f,2017-05-22 10:19:00,,-1,1,73,71-75,70 +,1,4.26.12, da Rocha de Campos,AL,244.22418558523,5,1953.79348468184,8,telegram_whatsapp
6261,6cc75575-fee9-40be-96e4-63f1cba70cbb,2016-05-21 03:48:00,,-1,1,25,< 25,< 30,1,5.30.15, da Luz,PB,237.836778441112,4,1902.69422752889,8,organic_search
6262,1633e911-4099-4ae2-ba35-69bceb6680ef,2016-07-12 08:15:00,,-1,1,31,31-35,31-40,1,2.29.10, Araújo,RJ,193.548115978411,8,1354.83681184888,7,direct
6263,a07ff0d8-01a4-4b7f-b482-88fa919fbec6,2019-07-31 03:01:00,,-1,1,73,71-75,70 +,1,4.21.8, Castro do Amparo,DF,244.408145672067,10,1466.4488740324,6,organic_search
6264,865536c3-14ef-43a0-9e9b-867704d39d02,2017-08-27 04:56:00,,-1,1,69,66-70,61-70,1,4.10.4, Pereira das Flores,SC,236.129156437055,4,1180.64578218528,5,direct
6265,f26273fb-3a97-4e2c-9423-867ac28358f5,2017-05-11 11:41:00,,-1,1,66,66-70,61-70,1,5.27.14, Lopes Grande,GO,242.528170133709,11,2182.75353120338,9,crm
6266,ff516511-2827-4ec9-9506-2a3c7a97e5c9,2018-01-04 12:15:00,,-1,1,77,75 +,70 +,1,3.36.13, Ribeiro,AM,212.189344458635,13,212.189344458635,1,telegram_whatsapp
6267,3489d9de-57ae-4c0f-9ebc-ad758104a16f,2019-01-02 11:37:00,,-1,1,61,61-65,61-70,1,4.27.9, Costa Paulista,RS,203.389867670951,8,203.389867670951,1,telegram_whatsapp
6268,cb0004bb-678e-4be5-973f-fdacf826083d,2016-05-04 10:02:00,,-1,0,73,71-75,70 +,1,4.26.7, Moreira de Minas,PE,214.439280300965,6,1929.95352270869,9,organic_search
6269,56f2b961-affa-46f1-9e5f-28634dc47615,2020-05-24 02:41:00,,-1,0,33,31-35,31-40,1,5.18.8, Castro,ES,234.263763761113,12,1874.11011008891,8,direct
6270,447e6686-484d-4d57-a9b3-05b3cbc60afa,2017-01-11 05:54:00,,-1,0,56,56-60,51-60,1,2.20.9, Alves,MG,251.793485377413,11,251.793485377413,1,direct
6271,b15c1532-729d-46c1-bec3-abfbd88d0551,2019-11-09 07:49:00,,-1,0,34,31-35,31-40,1,3.12.7, da Luz da Prata,DF,220.538355140249,8,661.615065420748,3,crm
6272,a2725e07-bb23-4d81-ab87-010634f4df79,2019-09-20 04:34:00,,-1,1,70,66-70,61-70,1,3.33.4, Cardoso da Praia,SP,199.87785135308,13,799.511405412322,4,organic_search
6273,1e3fe977-720d-4fb5-9aaf-9dcd1f77887e,2017-06-17 04:59:00,,-1,0,30,26-30,< 30,1,2.26.7, Aragão,RR,237.901078578286,10,1903.20862862629,8,direct
6274,3c7a994a-969f-4a64-b3cd-f4569a83fd5a,2019-05-06 11:01:00,,-1,1,78,75 +,70 +,1,2.48.9, Caldeira Verde,TO,175.985330812542,8,1583.86797731288,9,none
6275,b1fe5672-d072-4e26-ae14-b74b0311eefb,2018-04-04 07:56:00,,-1,1,57,56-60,51-60,1,4.21.9, Peixoto,PA,214.72884905861,10,2147.2884905861,10,direct
6276,b6284a2f-3a25-4418-9872-6cc80e5aae09,2019-02-25 01:54:00,,-1,0,57,56-60,51-60,1,3.27.11, Caldeira do Galho,DF,212.426916269512,12,2336.69607896463,11,organic_search
6277,347c98d1-5836-4014-8eb6-4f8a2f6d1d1d,2018-01-15 10:42:00,2019-04-18 11:51:00,14,1,26,26-30,< 30,0,3.36.7, Azevedo Alegre,PR,228.913613375055,11,686.740840125166,3,organic_search
6278,91556145-e53a-4719-b195-5fff3ff9f2bb,2016-12-12 08:15:00,,-1,1,69,66-70,61-70,1,2.19.7, Porto,AM,209.240914048458,8,418.481828096915,2,organic_search
6279,b4eabe2f-eef0-4fb1-9536-ae0d33f11697,2016-05-30 01:50:00,,-1,0,29,26-30,< 30,1,5.14.1, Cavalcanti de da Cruz,DF,179.467705465771,10,1435.74164372617,8,organic_search
6280,3ad3e1e1-efd1-447f-b51b-8b5fee94ff96,2019-11-01 11:43:00,,-1,0,75,71-75,70 +,1,2.38.12, Santos de Sales,DF,201.977168247934,8,605.931504743802,3,paid_search
6281,599737a4-4d9b-496f-af06-1023f6cef526,2020-02-03 01:35:00,,-1,0,58,56-60,51-60,1,4.19.1, Teixeira,SP,195.126687665609,13,0.0,0,none
6282,f6e535a2-9e11-4911-ae92-dd0d4b0d76e9,2016-10-21 12:58:00,,-1,1,56,56-60,51-60,1,3.18.2, Farias,AL,200.171956453168,7,600.515869359504,3,crm
6283,ca0c3fa2-d9d0-43e5-a6a0-b326bf137873,2018-10-06 07:44:00,,-1,0,59,56-60,51-60,1,3.28.1, Monteiro do Oeste,CE,227.849590479741,9,911.398361918965,4,direct
